procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 1091672 120912 310024 280408    0    0    51  5665 21149 19769 32 28 37  3  0	
 2  0 1091672 121060 310296 280456    0    0    51 10703 20986 19315 33 27 36  3  0	
 4  0 1091672 116980 310568 280484    0    0    51 10156 20647 18702 38 32 29  2  0	
 1  2 1091672 118640 310844 280516    0    0    51 10620 21182 19685 33 27 37  3  0	
 2  0 1091672 119052 311120 280572    0    0    51  7144 21118 19873 32 30 35  3  0	
 3  1 1091672 118036 311408 280608    0    0    51   818 21232 20606 29 28 38  4  0	
 0  0 1091672 118936 311688 280648    0    0    51   934 21328 20324 32 31 34  4  0	
 1  0 1091672 117796 311976 280688    0    0    51   910 21453 20768 29 28 40  3  0	
 3  0 1091672 118060 312252 280736    0    0    51   847 21522 20096 31 30 36  3  0	
 1  0 1091672 117424 312532 280780    0    0    51   882 21573 20477 30 29 38  4  0	
 3  0 1091672 117168 312804 280816    0    0    51  5394 21179 19051 35 30 32  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 1091672 116704 313096 280860    0    0    51  9514 21507 19437 34 27 35  4  0	
 4  0 1091672 126500 303456 280820    0    0    51 10606 20884 19212 35 31 31  3  0	
 2  0 1091672 124900 303736 280864    0    0    51 10639 21641 20178 31 27 38  4  0	
 3  1 1091672 122140 304008 280920    0    0    51 10622 21058 19305 34 32 31  3  0	
 3  1 1091672 124608 304288 280960    0    0    51 10134 21375 20543 31 27 39  3  0	
 4  0 1091672 124864 304560 280988    0    0    51 10557 21449 19701 32 30 35  3  0	
 4  0 1091672 123748 304832 281032    0    0    51 10604 21630 19954 33 29 36  3  0	
 1  1 1091672 122508 305112 281076    0    0    51 10635 21337 19612 32 29 36  3  0	
 1  0 1091672 123384 305388 281108    0    0    51 10410 21201 19970 33 28 36  3  0	
 3  0 1091672 123276 305668 281160    0    0    51  8630 21345 19692 33 30 34  3  0	
 2  0 1091672 122624 305940 281188    0    0    51 10307 20826 19336 35 30 32  4  0	
 1  1 1091672 122656 306220 281312    0    0    66 10623 21268 19822 32 27 38  3  0	
 1  0 1091672 120608 306484 281344    0    0    51  5703 21014 18655 38 31 29  2  0	
 1  0 1091672 122268 306768 281384    0    0    51  2275 21848 20847 30 28 40  3  0	
 7  0 1091672 118980 307040 281420    0    0    51  8781 21429 18642 38 29 30  3  0	
 2  0 1091672 121648 307312 281472    0    0    51 10394 21388 18898 35 28 34  3  0	
 1  1 1091672 120920 307592 281512    0    0    51  3381 21490 19771 32 31 35  2  0	
 1  0 1091672 120764 307880 281552    0    0    51  4543 20944 19373 33 27 36  4  0	
 4  0 1091672 117616 308160 281592    0    0    51   821 21237 20270 32 29 36  3  0	
 3  0 1091672 120284 308440 281632    0    0    51 10395 21076 18477 37 28 31  4  0	
 3  0 1091672 120052 308704 281664    0    0    51 10247 21527 19193 35 26 35  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 1091672 120532 308976 281720    0    0    51  3772 21583 20161 32 32 33  2  0	
 5  0 1091672 119548 309264 281756    0    0    51   782 21745 20689 30 26 41  3  0	
 0  0 1091672 119432 309544 281800    0    0    51  5813 21226 18661 35 30 31  4  0	
 3  1 1091672 118424 309824 281824    0    0    51  3322 21443 20566 30 28 38  4  0	
 4  0 1091672 118068 310104 281880    0    0    51  7841 20830 18386 36 31 30  3  0	
 9  1 1091672 115072 310392 281912    0    0    51 10038 21219 18581 36 29 30  5  0	
 2  0 1091672 118052 310664 281952    0    0    51   810 21232 19913 33 32 33  3  0	
 2  0 1091672 127352 300812 281908    0    0    51   756 21373 20589 31 28 39  3  0	
 4  0 1091672 127368 301084 281948    0    0    51   842 21547 20370 33 30 34  3  0	
 1  0 1091672 125180 301364 281988    0    0    51   906 21479 20782 30 27 40  3  0	
 0  0 1091672 127228 301628 282032    0    0    51  2247 21515 19595 33 30 34  3  0	
 1  0 1091672 126128 301908 282072    0    0    51 10292 21751 19799 32 27 36  4  0	
 2  0 1091672 122964 302180 282108    0    0    51  9386 21131 18747 38 31 27  4  0	
 1  0 1091672 125632 302460 282156    0    0    51  9204 21166 19164 33 26 36  4  0	
 3  0 1091672 125484 302740 282192    0    0    51  7768 21014 18920 36 28 33  3  0	
 1  0 1091672 124632 303012 282228    0    0    51  9761 21585 18450 36 30 31  3  0	
