procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1015328 116768 170488 267736    0    0    51  8356 22215 19507 43 32 23  2  0	
 3  0 1015328 118856 170884 267796    0    0    51   913 22936 22007 37 32 28  3  0	
 1  0 1015328 118956 171292 267836    0    0    51   925 23051 22295 35 29 32  4  0	
 5  0 1015328 118088 171736 267880    0    0    51   902 22220 21172 39 34 24  3  0	
 3  0 1015328 118724 172120 267920    0    0    52  5742 22829 21817 38 29 30  4  0	
 4  0 1015328 127504 161788 267872    0    0    51 10145 21745 20229 42 34 23  2  0	
 6  0 1015328 129024 162132 267912    0    0    51 10354 22637 21115 39 29 30  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 1015328 127116 162476 267952    0    0    51  5826 21901 20313 42 34 22  2  0	
 2  1 1015328 127116 162848 267992    0    0    51   865 23240 22466 35 29 32  4  0	
 6  0 1015328 122836 163204 268048    0    0    51   862 21920 21097 40 35 22  3  0	
 1  0 1015328 126024 163624 268084    0    0    51   912 22828 22135 36 31 29  4  0	
12  0 1015328 123084 164060 268136    0    0    51   897 22454 21951 37 30 30  4  0	
 2  0 1015328 125388 164488 268156    0    0    51   863 22477 21631 38 32 27  3  0	
 3  0 1015328 124412 164884 268208    0    0    51   902 22661 22230 37 30 29  4  0	
 3  0 1015328 124388 165272 268248    0    0    51   893 22377 21330 38 34 25  3  0	
 2  0 1015328 123544 165636 268296    0    0    51   897 22939 22299 35 31 31  4  0	
 7  1 1015328 123636 166016 268336    0    0    51  5906 22200 20386 42 33 23  2  0	
 2  0 1015328 122800 166360 268384    0    0    51 10631 22681 21147 40 30 28  3  0	
 2  0 1015328 123552 166692 268428    0    0    51 10408 22325 20459 42 32 24  2  0	
 3  0 1015328 122164 167020 268468    0    0    51 10411 22167 20493 42 31 25  2  0	
 3  0 1015328 122436 167352 268512    0    0    51 10616 21979 20449 42 31 26  2  0	
 1  0 1015328 121040 167716 268568    0    0    51  8679 22003 20737 39 30 27  3  0	
 6  0 1015328 121436 168064 268604    0    0    51  9780 22165 20747 41 32 25  3  0	
 1  1 1015328 120816 168436 268636    0    0    51  4592 22234 21185 40 31 26  3  0	
 3  0 1015328 118884 168760 268680    0    0    51 10566 22770 21487 39 29 30  2  0	
10  0 1015328 118172 169104 268732    0    0    51 10333 22292 20720 43 33 22  2  0	
 3  0 1015328 119916 169424 268764    0    0    51 10411 22562 21385 42 30 25  3  0	
 3  0 1015328 119080 169780 268812    0    0    51  8600 21660 20372 43 34 21  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 1015328 119064 170212 268848    0    0    51   866 22048 21545 37 31 28  3  0	
 3  0 1015328 118212 170612 268892    0    0    51   843 22557 21994 38 32 27  3  0	
 2  0 1015328 118320 171000 268948    0    0    58   959 22619 21823 37 33 27  3  0	
 4  0 1015328 117468 171380 268984    0    0    51   897 22939 21932 40 33 25  2  0	
 8  0 1015328 114752 171744 269036    0    0    51   903 22596 21516 37 33 28  3  0	
 2  1 1015328 116460 172132 269076    0    0    51  2522 22905 21505 40 32 25  3  0	
 4  0 1015328 116724 172456 269124    0    0    51  9517 22887 20943 41 30 27  2  0	
10  0 1015328 122400 162804 268896    0    0    51 10624 22491 21070 41 32 24  2  0	
 2  0 1015328 125636 163152 268948    0    0    51 10610 22649 21389 38 31 29  3  0	
 0  0 1015328 124992 163468 268984    0    0    51 10567 22934 21806 39 32 27  2  0	
 3  0 1015328 124900 163808 269032    0    0    51 10402 22752 21589 40 33 24  3  0	
 7  0 1015328 123844 164140 269072    0    0    51 10268 23113 21737 40 31 27  2  0	
 1  0 1015328 124224 164472 269128    0    0    51 10630 22406 20967 39 33 26  2  0	
15  0 1015328 120068 164776 269372    0    0    92 10327 22915 21731 40 31 27  2  0	
 3  0 1015328 123148 165092 269412    0    0    51 10622 21940 20588 41 34 23  2  0	
 4  0 1015328 121544 165452 269432    0    0    51  8698 22708 22046 37 29 30  3  0	
 3  2 1015328 122132 165752 269492    0    0    51 10625 22212 20778 43 34 21  2  0	
 7  0 1015328 121172 166064 269532    0    0    51 10059 22400 21078 40 32 26  2  0	
 4  0 1015328 121016 166416 269592    0    0    51  5638 22268 21226 41 35 22  2  0	
 2  0 1015328 120552 166780 269620    0    0    51  5310 23282 21354 40 29 28  3  0	
 9  2 1015328 118728 167168 269672    0    0    51  5602 22566 20416 42 32 23  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 1015328 119800 167504 269704    0    0    53 10101 22621 20178 43 32 24  2  0	
 4  0 1015328 119420 167872 269748    0    0    51  5390 22965 22106 37 30 29  3  0	
 5  0 1015328 118776 168240 269788    0    0    51  5889 22037 20167 44 33 20  3  0	
 6  0 1015328 118552 168680 269836    0    0    51   870 22738 22330 36 30 31  3  0	
 3  0 1015328 127456 159424 269788    0    0    51  4988 21817 20077 44 32 20  3  0	
 4  2 1015328 127324 159736 269844    0    0    51 10318 22518 20436 41 30 27  3  0	
 4  1 1015328 126960 160068 269880    0    0    51  8950 22491 20728 43 34 21  2  0	
 5  2 1015328 127084 160452 269924    0    0    51   860 23166 22544 36 30 31  3  0	
 6  0 1015328 126092 160836 269964    0    0    51   838 22751 22034 39 31 27  3  0	
 6  0 1015328 125960 161160 270004    0    0    51  7487 23004 20847 42 31 24  3  0	
 6  0 1015328 122936 161560 270072    0    0    51  2722 22732 21749 39 29 28  4  0	
 3  1 1015328 125496 161912 270112    0    0    51 10323 21845 18801 47 32 18  2  0	
 4  0 1015328 124520 162256 270156    0    0    51  6311 22763 21857 38 29 31  3  0	
 2  0 1015328 124976 162668 270204    0    0    51   880 21870 20673 41 36 20  3  0	
 1  1 1015328 123892 163104 270232    0    0    51   896 23063 22514 37 30 30  3  0	
 1  0 1015328 124256 163516 270296    0    0    51   833 22582 21637 40 34 24  2  0	
 1  0 1015328 123032 163920 270324    0    0    51   894 23139 22605 36 29 32  3  0	
 4  0 1015328 123280 164288 270368    0    0    51  4640 22354 20738 41 33 23  3  0	
 5  0 1015328 121992 164628 270412    0    0    51 10406 22505 21174 40 32 25  2  0	
 4  0 1015328 122520 164940 270468    0    0    51  7838 21950 19719 43 34 21  2  0	
 3  0 1015328 119916 165324 270504    0    0    51  8549 22847 20974 43 31 24  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 1015328 120372 165664 270548    0    0    51  8729 22236 20122 43 32 22  3  0	
 2  1 1015328 119288 166004 270592    0    0    51 10517 22636 19568 46 31 21  2  0	
 4  0 1015328 118720 166352 270644    0    0    51  5067 23083 22131 36 30 32  2  0	
 3  0 1015328 118660 166708 270692    0    0    51  5537 22551 20589 42 34 23  2  0	
 2  0 1015328 118684 167072 270740    0    0    51 10266 22740 21082 39 30 26  4  0	
 3  0 1015328 117800 167384 270768    0    0    51 10511 22294 20672 42 32 24  2  0	
 3  0 1015328 118280 167756 270824    0    0    51 10322 22385 20232 43 32 24  2  0	
 4  0 1015328 117444 168112 270852    0    0    51 10028 22260 20109 43 31 23  2  0	
 4  1 1015328 117412 168452 270908    0    0    51 10415 22344 19384 47 32 19  2  0	
 5  0 1015328 116576 168792 270944    0    0    51  9724 22487 19748 45 32 22  2  0	
 5  0 1015328 116808 169124 271008    0    0    51 10412 22298 19753 45 35 19  1  0	
 4  0 1015328 126108 159084 270948    0    0    51 10234 22354 20408 42 33 23  2  0	
 2  0 1015328 126216 159424 270996    0    0    51 10334 22717 21290 39 30 28  3  0	
