procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 859976 120384 197676 337448    0    0    51 10360 22504 22059 38 32 26  3  0	
 6  0 859976 120672 197976 337504    0    0    51 10237 22704 22511 36 30 31  3  0	
 3  0 859976 119368 198284 337548    0    0    51 10414 22464 22235 40 31 26  3  0	
 3  1 859976 119360 198576 337580    0    0    51 10624 22195 22035 37 31 28  3  0	
 2  0 859976 118656 198868 337624    0    0    51 10562 22305 22313 39 31 27  3  0	
 0  0 859976 119028 199196 337672    0    0    51 10448 22358 22128 37 31 28  3  0	
 1  0 859976 118176 199524 337708    0    0    51 10229 22534 21816 39 33 25  2  0	
 6  0 859976 117788 199844 337748    0    0    51 10602 22305 21760 38 32 27  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 859976 117424 200148 337788    0    0    51 10560 22565 22132 39 33 26  2  0	
 1  0 859976 117680 200460 337832    0    0    51 10403 22527 22634 36 30 31  3  0	
 9  0 859976 115516 200776 337860    0    0    51  2071 22236 22038 39 34 25  3  0	
 4  0 859976 117324 201108 337896    0    0    51   789 22527 22786 35 30 31  3  0	
 6  0 859976 119024 189108 337056    0    0    65   923 22349 22566 36 30 30  4  0	
 1  1 859976 116644 189604 337188    0    0    90   897 22781 23499 38 32 26  4  0	
 2  1 859976 116260 190000 337352    0    0    82   892 22836 23361 35 30 31  4  0	
 7  0 859976 120376 190356 337412    0    0    58   922 22816 22889 36 33 28  3  0	
 3  0 859976 119468 190684 337456    0    0    51   906 22940 23240 35 31 30  4  0	
 1  0 859976 119904 191016 337492    0    0    51   886 22564 22832 36 32 28  4  0	
 1  0 859976 119028 191396 337536    0    0    53  2331 22583 22747 35 30 30  5  0	
 4  0 859976 118764 191744 337588    0    0    51 10678 21702 19927 46 35 17  3  0	
 3  0 859976 118408 192108 337624    0    0    51 10237 22415 21672 37 30 27  6  0	
 4  0 859976 118284 192416 337672    0    0    52 10274 22121 21441 39 34 25  2  0	
 1  0 859976 117680 192732 337708    0    0    51 10637 22695 22388 35 29 32  4  0	
 2  0 859976 127040 183672 337676    0    0    51 10314 21939 20049 45 34 20  2  0	
 4  1 859976 126576 183988 337712    0    0    51 10426 22646 21195 41 30 26  3  0	
 7  0 859976 123544 184288 337772    0    0    51 10580 22579 21164 41 30 26  3  0	
 3  1 859976 125864 184592 337796    0    0    51 10085 21863 21144 40 31 26  3  0	
 1  0 859976 126104 184908 337852    0    0    51 10818 22325 20575 42 30 24  4  0	
 3  0 859976 125336 185220 337896    0    0    51 10399 21274 19846 45 35 18  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 859976 125740 185516 337940    0    0    51 10578 22548 21036 40 29 28  3  0	
 2  0 859976 124600 185828 337988    0    0    51  8581 22368 21525 40 33 24  2  0	
 2  0 859976 124624 186184 338024    0    0    51   746 22680 23003 34 31 33  2  0	
 1  1 859976 124344 186516 338056    0    0    53  1073 22565 22468 37 34 27  2  0	
10  0 859976 124120 186868 338100    0    0    51   824 22940 23116 34 30 32  3  0	
 4  0 859976 123740 187208 338144    0    0    51   472 22396 22738 36 32 29  3  0	
 7  0 859976 123864 187552 338172    0    0    51   460 22470 22945 35 31 30  3  0	
 4  0 859976 121104 187928 338196    0    0    51   794 22541 22753 35 29 31  5  0	
 4  0 859976 123136 188328 338260    0    0    51   834 22414 22351 37 33 26  4  0	
 0  1 859976 122904 188728 338288    0    0    51   893 22992 23252 34 28 34  4  0	
 2  0 859976 121492 189128 338316    0    0    51   861 22282 22237 37 33 27  3  0	
 1  1 859976 121880 189528 338364    0    0    51   914 22857 23155 34 30 32  4  0	
