Linux 2.6.32-504.12.2.el6.x86_64 (ATCA57-0-0-4) 	11/12/15 	_x86_64_	(2 CPU)

11/12/15 15:56:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.02   11.11   4.89   0.88
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.39   1.30   0.60
dm-6              0.00     0.00    0.00  107.20     0.00  1619.20    15.10     0.22    2.07   1.53  16.38
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:06:08
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    58.80    0.20   84.40    51.20  1883.20    22.87     0.25    2.92   2.34  19.76
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    2.93   2.14   0.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.00    0.50   0.17   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.23   1.59   0.70
dm-6              0.00     0.00    0.00  121.40     0.00  1811.20    14.92     0.26    2.15   1.57  19.06
dm-7              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    2.80   2.60   0.26

11/12/15 16:06:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    55.80    0.40   85.40    51.20  1865.60    22.34     0.24    2.78   2.15  18.44
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    2.94   2.06   0.66
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.00    1.67   1.67   0.40
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.40     0.00    43.20     8.00     0.01    2.04   1.04   0.56
dm-6              0.00     0.00    0.00  115.80     0.00  1766.40    15.25     0.25    2.12   1.46  16.88
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    1.33   1.33   0.16

11/12/15 16:06:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    56.80    0.20   81.00    51.20  1832.00    23.19     0.22    2.74   2.28  18.52
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.38   2.15   0.56
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.60     0.00     3.20     5.33     0.00    3.33   1.67   0.10
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.57   1.52   0.70
dm-6              0.00     0.00    0.00  117.20     0.00  1766.40    15.07     0.25    2.12   1.47  17.28
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    0.00   0.00   0.00

11/12/15 16:06:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    55.80    0.20   80.20    51.20  1788.80    22.89     0.21    2.67   2.22  17.84
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    2.50   1.79   0.50
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.11   1.11   0.20
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.40     0.00    51.20     8.00     0.01    1.72   1.12   0.72
dm-6              0.00     0.00    0.00  112.40     0.00  1699.20    15.12     0.22    2.00   1.46  16.36
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:06:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    57.20    0.20   85.00    51.20  1936.00    23.32     0.19    2.24   2.07  17.60
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    0.60     0.00     4.80     8.00     0.00    3.00   2.00   0.12
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.73   1.45   0.64
dm-6              0.00     0.00    0.00  123.20     0.00  1888.00    15.32     0.21    1.71   1.37  16.88
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:06:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    53.40    0.20   80.20    51.20  8444.80   105.67     0.22    2.74   2.28  18.32
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.60     0.00    28.80     8.00     0.01    2.83   1.67   0.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.00   1.00   0.18
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.40     0.00    51.20     8.00     0.02    2.81   1.81   1.16
dm-6              0.00     0.00    0.00  110.80     0.00  8352.00    75.38     0.22    2.02   1.53  16.90
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:06:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    24.40    0.20   59.40    51.20 20430.40   343.65     0.24    4.04   2.70  16.08
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    5.00   5.00   0.10
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.60     0.00    28.80     8.00     0.02    6.50   2.39   0.86
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     8.00     6.67     0.01    4.33   1.00   0.12
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    3.80     0.00    30.40     8.00     0.02    4.11   3.00   1.14
dm-6              0.00     0.00    0.00   68.20     0.00 20356.80   298.49     0.22    3.25   2.23  15.22
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.01   11.00  11.00   0.88

11/12/15 16:06:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    40.00    0.20   67.80    51.20  5822.40    86.38     0.19    2.86   2.23  15.16
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    4.33   3.92   0.94
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.56   1.56   0.28
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.00     0.00    48.00     8.00     0.01    1.93   1.07   0.64
dm-6              0.00     0.00    0.00   88.00     0.00  5740.80    65.24     0.19    2.20   1.61  14.14
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:06:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    39.40    0.20   77.40    51.20 15960.00   206.33     0.28    3.60   2.43  18.86
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    3.33   2.47   0.74
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.40     0.00     1.60     4.00     0.00    2.00   2.00   0.08
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.03    5.95   2.14   0.94
dm-6              0.00     0.00    0.00   98.40     0.00 15888.00   161.46     0.28    2.86   1.77  17.38
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.01    5.83   5.17   0.62

11/12/15 16:06:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    19.40    0.20   56.80    51.20 19115.20   336.25     0.20    3.58   2.57  14.64
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    2.19   1.56   0.50
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.01    4.40   2.40   0.48
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.20     0.00    33.60     8.00     0.01    2.38   1.81   0.76
dm-6              0.00     0.00    0.00   59.00     0.00 19027.20   322.49     0.19    3.21   2.19  12.94
dm-7              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.00    3.00   2.50   0.40

11/12/15 16:06:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    44.60    0.20   74.20    51.20 14544.00   196.17     0.25    3.35   2.36  17.56
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    3.33   2.92   0.70
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    17.60     7.33     0.00    2.00   1.42   0.34
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    7.00     0.00    56.00     8.00     0.02    3.23   1.20   0.84
dm-6              0.00     0.00    0.00   95.40     0.00 14428.80   151.25     0.26    2.65   1.63  15.52
dm-7              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    1.93   1.67   0.50

11/12/15 16:07:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    21.80    0.20   55.40    51.20 21182.40   381.90     0.20    3.60   2.61  14.52
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.80     0.00    30.40     8.00     0.02    6.32   2.32   0.88
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.00    1.00   0.76   0.26
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.00     0.00    40.00     8.00     0.01    2.80   1.48   0.74
dm-6              0.00     0.00    0.00   57.00     0.00 21067.20   369.60     0.18    3.23   2.23  12.72
dm-7              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.00    2.40   1.50   0.30

11/12/15 16:07:08
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    21.00    0.20   55.40    51.20 20480.00   369.27     0.20    3.66   2.63  14.64
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    3.07   2.64   0.74
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.80     0.00    46.40     8.00     0.02    2.90   0.90   0.52
dm-6              0.00     0.00    0.00   61.00     0.00 20404.80   334.50     0.20    3.22   2.19  13.38
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    2.50   0.75   0.06

11/12/15 16:07:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    21.40    0.20   55.60    51.20 16428.80   295.34     0.18    3.27   2.55  14.24
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    3.00   2.31   0.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    2.11   1.44   0.26
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.52   1.17   0.54
dm-6              0.00     0.00    0.00   60.60     0.00 16352.00   269.83     0.17    2.84   2.10  12.74
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    3.75   3.50   0.28

11/12/15 16:07:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    46.40    0.40   74.40    51.20  1744.00    24.00     0.18    2.37   2.04  15.28
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.01    4.33   1.33   0.16
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    1.00   1.00   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.20     0.00    49.60     8.00     0.02    3.45   1.16   0.72
dm-6              0.00     0.00    0.00  101.20     0.00  1675.20    16.55     0.18    1.78   1.43  14.46
dm-7              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.01    3.25   2.62   0.42

11/12/15 16:07:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    46.40    0.20   80.40    51.20 15939.20   198.39     0.27    3.46   2.44  19.66
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    3.00   3.00   0.06
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.60     0.00    28.80     8.00     0.02    4.89   2.67   0.96
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    0.60   0.20   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.45   1.18   0.52
dm-6              0.00     0.00    0.00  107.00     0.00 15862.40   148.25     0.31    2.86   1.79  19.12
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:07:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    36.60    0.40   65.40    51.20  6296.00    96.46     0.20    3.08   2.25  14.78
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.00    1.53   1.33   0.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    1.50   1.50   0.30
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.59   1.59   0.70
dm-6              0.00     0.00    0.00   82.20     0.00  6211.20    75.56     0.21    2.54   1.61  13.24
dm-7              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    2.00   1.29   0.18

11/12/15 16:07:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    51.80    0.20   76.40    51.20  1774.40    23.83     0.20    2.61   2.25  17.20
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.92   2.00   0.52
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.83   0.83   0.20
dm-6              0.00     0.00    0.00  110.40     0.00  1726.40    15.64     0.22    1.99   1.49  16.42
dm-7              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    0.00   0.00   0.00

11/12/15 16:07:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    56.60    0.40   82.00    51.20  1840.00    22.95     0.24    2.95   2.20  18.16
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.01    2.35   1.35   0.46
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    16.00     7.27     0.02    8.73   3.64   0.80
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.32   1.23   0.54
dm-6              0.00     0.00    0.00  116.80     0.00  1763.20    15.10     0.26    2.20   1.46  17.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:07:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    57.00    0.20   86.60    51.20  3396.80    39.72     0.24    2.78   2.16  18.78
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.02    7.29   2.53   0.86
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.00    1.09   1.00   0.22
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.20     0.00    49.60     8.00     0.02    2.55   0.94   0.58
dm-6              0.00     0.00    0.00  117.80     0.00  3292.80    27.95     0.24    2.04   1.52  17.92
dm-7              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.01    6.60   4.80   0.48

11/12/15 16:07:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    36.20    0.20   71.80    51.20 21259.20   295.98     0.23    3.23   2.45  17.66
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.46   1.54   0.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    3.60     0.00    27.20     7.56     0.00    1.33   1.00   0.36
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.80     0.00    38.40     8.00     0.01    2.46   1.29   0.62
dm-6              0.00     0.00    0.00   87.80     0.00 21163.20   241.04     0.23    2.67   1.88  16.48
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    1.17   1.17   0.14

11/12/15 16:07:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    18.00    0.20   54.20    51.20 20910.40   385.32     0.22    4.01   2.58  14.06
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    1.40     0.00    11.20     8.00     0.00    2.71   1.14   0.16
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.20     0.00    41.60     8.00     0.06   12.46   2.42   1.26
dm-6              0.00     0.00    0.00   59.60     0.00 20851.20   349.85     0.19    3.19   2.30  13.70
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    0.00   0.00   0.00

11/12/15 16:07:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    23.60    0.20   58.20    51.20 18796.80   322.74     0.19    3.24   2.50  14.60
