procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 961176 120036 255864 311468    0    0    51 10614 20974 18477 36 26 34  4  0	
10  0 961176 122588 246040 311404    0    0    51 10410 20757 18260 37 29 30  3  0	
 1  0 961176 129668 246336 311444    0    0    52 10280 20795 18238 36 27 34  3  0	
 2  0 961176 129080 246616 311480    0    0    51 10618 21408 18839 35 25 36  3  0	
 2  1 961176 128676 246904 311520    0    0    51 10410 20606 17426 39 32 27  2  0	
 1  0 961176 127964 247192 311568    0    0    58 10637 21494 18928 34 26 36  3  0	
 5  0 961176 127800 247476 311612    0    0    51  5139 21088 19514 32 31 35  2  0	
 0  0 961176 127220 247800 311648    0    0    51   895 21120 20367 30 26 40  4  0	
 0  0 961176 127064 248104 311704    0    0    51  1204 21058 19910 32 32 32  4  0	
 2  0 961176 126724 248396 311740    0    0    51   625 21463 20764 28 26 42  4  0	
 6  0 961176 123816 248680 311792    0    0    51   428 20969 19793 32 31 35  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 961176 125980 248992 311824    0    0    51   963 21248 20431 30 27 40  4  0	
 0  1 961176 125980 249300 311856    0    0    51   932 21319 20058 31 29 36  4  0	
 4  1 961176 125212 249612 311884    0    0    51   928 21465 20460 30 28 38  4  0	
 3  1 961176 124988 249908 311944    0    0    51   863 21038 19720 32 30 36  3  0	
 0  0 961176 124600 250212 311976    0    0    51   922 21222 20131 32 29 35  4  0	
 5  0 961176 124336 250512 312024    0    0    51   916 21051 19969 30 30 35  4  0	
 1  1 961176 124228 250824 312044    0    0    51   942 21131 20325 29 26 39  5  0	
 9  0 961176 121420 251108 312108    0    0    51   877 21132 20400 28 27 40  5  0	
 5  0 961176 121584 251416 312144    0    0    51   942 21331 20336 30 28 38  4  0	
 4  0 961176 123096 251712 312184    0    0    58   948 21559 20639 29 28 39  4  0	
 2  0 961176 122260 252012 312220    0    0    51   932 21460 20339 31 29 37  3  0	
 1  1 961176 122352 252308 312256    0    0    51   890 21481 20477 30 28 38  4  0	
 1  0 961176 121888 252624 312296    0    0    51   919 21283 20277 32 28 37  4  0	
 2  1 961176 121732 252920 312336    0    0    51  2152 21219 19842 32 29 36  4  0	
 2  1 961176 121020 253212 312372    0    0    51  9183 20712 17653 39 28 28  5  0	
 4  1 961176 120988 253508 312416    0    0    51  6026 20823 18864 34 28 35  3  0	
 2  2 961176 120516 253804 312456    0    0    51  4880 21008 17994 38 29 29  4  0	
 5  1 961176 118740 254100 312516    0    0    51 10101 21081 17788 39 29 29  3  0	
 4  0 961176 119376 254408 312556    0    0    51  6365 21377 19199 36 30 32  3  0	
 1  0 961176 119408 254704 312604    0    0    51 10762 21441 18912 34 27 36  4  0	
 1  0 961176 118716 254988 312644    0    0    51 10210 21011 18582 37 30 30  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961176 117276 255288 312688    0    0    51 10423 21222 19148 33 27 36  4  0	
 5  0 961176 117980 255572 312728    0    0    51  1969 21071 20041 30 30 37  3  0	
 2  0 961176 118648 255860 312768    0    0    51  4606 20812 18339 36 30 30  4  0	
 6  0 961176 114700 256168 312800    0    0    51  6529 21127 19146 35 27 35  3  0	
 2  0 961176 118168 256448 312840    0    0    51   898 21157 19993 31 30 36  3  0	
 1  0 961176 117424 256732 312884    0    0    51   926 21697 20800 29 26 40  4  0	
 3  2 961176 127576 247000 312748    0    0    51   931 21022 19818 32 31 33  3  0	
 1  0 961176 126476 247324 312796    0    0    51  8193 21025 19575 31 25 38  5  0	
 3  0 961176 126460 247600 312836    0    0    51 10138 20675 18606 36 31 29  3  0	
 2  0 961176 126104 247888 312880    0    0    51 10168 21064 19083 33 25 37  4  0	
 4  1 961176 125468 248172 312920    0    0    51  3702 20997 19588 33 31 33  3  0	
 1  1 961176 125484 248516 312948    0    0    51   882 21374 20438 29 25 42  4  0	
 3  0 961176 124740 248812 312996    0    0    51   914 21006 20061 31 29 36  4  0	
 3  0 961176 123096 249140 313036    0    0    52   935 21635 20566 29 27 39  4  0	
 4  1 961176 121312 249448 313080    0    0    51   922 21182 20008 31 31 35  3  0	
 3  0 961176 123592 249748 313120    0    0    51   868 21429 20564 31 27 38  4  0	
 1  0 961176 123624 250036 313164    0    0    51   954 21360 20396 30 27 39  4  0	
 1  0 961176 123236 250348 313200    0    0    51   934 21327 20056 32 30 33  5  0	
 4  0 961176 123104 250640 313232    0    0    51   921 21439 20264 31 29 35  4  0	
 6  0 961176 118708 250916 313280    0    0    51 10120 20638 17876 38 30 29  3  0	
 1  0 961176 122244 251212 313316    0    0    51 10406 21112 18964 35 25 36  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 961176 121764 251484 313356    0    0    51 10352 20851 18922 35 28 33  3  0	
 2  0 961176 121492 251772 313404    0    0    51 10614 20877 18667 36 28 34  3  0	
 1  0 961176 120896 252060 313440    0    0    51  8470 20918 19507 33 28 35  3  0	
 8  0 961176 120484 252348 313484    0    0    51 10426 20909 19147 34 28 34  4  0	
 0  1 961176 120144 252636 313520    0    0    51  6644 20652 19628 32 28 37  3  0	
 3  0 961176 120136 252936 313560    0    0    51  8197 20979 19668 34 28 34  5  0	
 1  0 961176 118816 253216 313604    0    0    51 10359 20817 19190 34 29 34  2  0	
 1  0 961176 118972 253500 313644    0    0    51 10336 21483 20234 34 27 36  3  0	
 3  0 961176 118592 253780 313684    0    0    51 10620 20868 18867 38 32 28  3  0	
 9  0 961176 118516 254084 313728    0    0    51  4378 21391 20768 29 25 42  3  0	
 5  0 961176 117328 254384 313780    0    0    51   846 21033 20221 31 29 36  4  0	
 0  0 961176 118268 254704 313804    0    0    51   970 21065 20400 32 29 35  3  0	
 2  0 961176 118004 255020 313864    0    0    51   933 21081 20165 29 28 38  5  0	
 2  0 961176 117400 255328 313892    0    0    51   917 21200 20222 32 29 35  4  0	
 1  1 961176 115904 255620 313936    0    0    51   866 21656 20805 31 28 37  4  0	
 2  0 961176 127064 246512 313156    0    0    51  7007 20911 18072 40 33 24  3  0	
 2  0 961176 126692 246808 313188    0    0    51  9640 21865 20376 32 28 37  3  0	
 4  1 961176 125728 247096 313228    0    0    51 10666 21593 19848 35 31 31  3  0	
 1  1 961176 125288 247388 313276    0    0    51 10556 21489 20221 32 26 39  3  0	
 5  0 961176 125280 247668 313328    0    0    51 10407 20861 19547 35 30 32  3  0	
 2  0 961176 124560 247952 313360    0    0    51 10270 21081 19962 31 26 40  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 961176 124528 248232 313532    0    0    75 10588 20645 19366 36 31 31  3  0	
 1  1 961176 123900 248520 313564    0    0    51 10413 21590 20327 30 26 40  3  0	
 3  0 961176 121380 248816 313608    0    0    51 10556 21493 20174 31 27 38  4  0	
 2  0 961176 123080 249120 313640    0    0    51 10597 21050 19609 34 30 33  3  0	
 4  2 961176 123444 249412 313672    0    0    51  8838 21644 20019 31 27 39  3  0	
 1  0 961176 122312 249704 313716    0    0    51 10095 21030 19270 35 31 31  3  0	
 1  0 961176 122460 249992 313752    0    0    52 10350 21444 20427 31 25 40  4  0	
 0  0 961176 121692 250288 313808    0    0    51  5752 21055 18252 39 32 25  3  0	
 4  0 961176 121724 250584 313836    0    0    51   858 21599 21087 28 25 42  5  0	
 4  0 961176 119692 250888 313884    0    0    51 10278 20977 18081 38 30 28  4  0	
 4  0 961176 121072 251184 313916    0    0    51 10162 21273 18804 36 26 35  3  0	
 6  2 961176 120856 251480 313968    0    0    51  3914 21361 19147 35 31 31  3  0	
 0  0 961176 120484 251768 314000    0    0    51  2890 21593 20090 34 29 34  3  0	
 2  1 961176 120004 252068 314056    0    0    58  2002 21390 19541 33 30 33  4  0	
 0  0 961176 119988 252372 314092    0    0    51 10600 21253 19403 35 28 32  5  0	
 2  0 961176 119128 252672 314140    0    0    51 10379 21032 18363 38 30 29  4  0	
 1  0 961176 118980 252980 314176    0    0    51  2242 21499 20856 31 28 38  4  0	
 3  0 961176 116916 253276 314224    0    0    51   804 21654 20796 30 28 39  3  0	
 1  0 961176 118632 253576 314260    0    0    51  7027 21678 19219 35 29 33  4  0	
 1  0 961176 117888 253860 314292    0    0    51  2095 21723 20618 31 28 38  3  0	
 5  2 961176 117888 254148 314332    0    0    51  8756 21491 18694 37 30 30  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 961176 117732 254448 314380    0    0    51  9233 20856 18573 36 28 31  4  0	
 2  0 961176 117392 254752 314420    0    0    51   790 21411 20481 31 29 38  3  0	
 1  0 961176 116508 255068 314464    0    0    51   868 21298 20368 31 28 37  4  0	
 0  0 961176 116516 255364 314492    0    0    51   933 21051 20017 32 30 35  4  0	
 5  0 961176 122396 245976 314436    0    0    51   851 21484 20604 31 27 38  4  0	
 0  0 961176 125808 246268 314412    0    0    51  2304 21353 19647 32 30 34  4  0	
 0  0 961176 125180 246588 314452    0    0    51 10617 21346 19352 33 29 33  5  0	
 2  0 961176 124792 246872 314496    0    0    51  9338 21351 18659 39 31 27  4  0	
 0  0 961176 124296 247168 314540    0    0    51  8966 21211 18579 36 29 32  3  0	
 5  0 961176 122412 247452 314588    0    0    51  7581 21044 18448 38 30 29  3  0	
 2  0 961176 121708 247760 314616    0    0    51 10030 21379 18946 36 26 35  4  0	
 4  0 961176 119288 248056 314672    0    0    51  7338 21349 19148 36 29 32  4  0	
 1  0 961176 121336 248356 314700    0    0    51  3342 21397 19719 33 29 36  3  0	
