procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5032780  52284 1246532    0    0     0     7 11380 19620 36 15 47  2  0	
 4  0      0 5033096  52284 1246540    0    0     0     4 10727 19770 35 13 49  3  0	
 1  1      0 5032756  52284 1246544    0    0     0     4 11289 20009 35 12 53  0  0	
 3  0      0 5032392  52284 1246564    0    0     0     8 12387 20891 37 15 46  2  0	
 2  0      0 5032532  52284 1246576    0    0     0     0 11259 20043 36 12 52  0  0	
 3  0      0 5032664  52284 1246584    0    0     0    13 11085 20059 35 12 52  1  0	
 1  0      0 5032664  52284 1246592    0    0     0     7 11338 19348 36 13 48  3  0	
 0  0      0 5032452  52284 1246600    0    0     0     5 10783 20357 37 16 42  5  0	
 2  0      0 5032584  52284 1246592    0    0     0     7 11039 20350 36 12 49  3  0	
 2  1      0 5032708  52284 1246600    0    0     0     4 11490 19765 35 15 49  1  0	
 0  0      0 5032640  52284 1246608    0    0     0     4 11409 20079 36 12 50  2  0	
 1  0      0 5032524  52284 1246628    0    0     0    15 11161 20082 36 13 50  2  0	
 1  0      0 5032516  52284 1246632    0    0     0     3 11695 19402 36 15 48  1  0	
 2  0      0 5032888  52284 1246640    0    0     0     1 11092 19784 35 12 52  0  0	
 1  0      0 5032756  52284 1246648    0    0     0     6 11028 20147 34 13 51  1  0	
 5  0      0 5032888  52284 1246668    0    0     0     4 11969 20561 38 16 46  1  0	
 1  0      0 5032524  52284 1246676    0    0     0     4 10993 20149 36 12 49  3  0	
 0  0      0 5032524  52284 1246684    0    0     0    18 10898 20546 37 13 48  2  0	
 4  0      0 5032748  52284 1246692    0    0     0     9 11743 19822 36 15 46  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5032400  52284 1246700    0    0     0     5 11089 19944 36 12 50  1  0	
 0  0      0 5032400  52284 1246708    0    0     0     4 11197 19821 35 11 52  1  0	
 0  0      0 5032648  52284 1246712    0    0     0     5 11247 19909 36 15 48  2  0	
 3  0      0 5032256  52284 1246720    0    0     0     4 10794 20209 38 15 44  2  0	
 0  1      0 5032256  52284 1246732    0    0     0    14 10730 20014 35 12 52  1  0	
 0  1      0 5032140  52284 1246724    0    0     0     1 12224 21264 36 15 45  3  0	
 1  0      0 5032600  52284 1246728    0    0     0     8 11129 20190 37 12 47  4  0	
 3  0      0 5032476  52284 1246740    0    0     0     5 11291 20160 36 13 49  1  0	
 1  0      0 5032484  52284 1246756    0    0     0     4 11978 20587 37 17 46  1  0	
 2  0      0 5032500  52284 1246764    0    0     0     4 11397 20167 38 12 49  1  0	
 1  0      0 5032524  52284 1246780    0    0     0    14 10796 19675 35 12 52  2  0	
 0  0      0 5032648  52284 1246788    0    0     0     6 11677 20388 36 15 48  0  0	
 3  0      0 5032524  52284 1246792    0    0     0     8 10934 19539 36 11 50  3  0	
 3  0      0 5032400  52284 1246800    0    0     0     8 11345 20909 37 12 49  1  0	
 5  0      0 5032268  52284 1246808    0    0     0     1 11681 20281 37 16 46  1  0	
 4  0      0 5032408  52284 1246816    0    0     0     5 11227 19407 35 12 51  2  0	
 0  0      0 5032152  52284 1246828    0    0     0    13 11288 20227 37 13 48  1  0	
 1  0      0 5032648  52284 1246836    0    0     0     8 11790 20614 37 15 45  3  0	
 0  0      0 5032516  52284 1246844    0    0     0     6 11647 20652 36 13 48  3  0	
 1  0      0 5032024  52284 1246852    0    0     0     6 10851 20364 38 16 45  2  0	
 4  0      0 5040760  52284 1246864    0    0     0     7 11144 19405 35 14 49  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5040868  52284 1246856    0    0     0    10 11863 20857 38 13 45  4  0	
