procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 4477464  52388 1731956    0    0     0     6 12915 23288 41 15 42  1  0	
 2  0      0 4475816  52388 1731968    0    0     0    10 12605 22218 42 17 38  3  0	
 0  0      0 4477196  52388 1731980    0    0     0    13 13169 22258 41 19 37  3  0	
 4  0      0 4477252  52388 1731984    0    0     0    15 12556 21712 39 15 43  3  0	
 3  0      0 4477540  52388 1731996    0    0     0     0 12929 23419 41 16 43  0  0	
 3  0      0 4477316  52388 1732004    0    0     0     7 13499 22465 40 18 40  2  0	
 3  0      0 4477316  52388 1732012    0    0     0     6 12775 22615 39 15 44  1  0	
 3  0      0 4477572  52388 1732020    0    0     0     5 12657 22490 40 15 43  1  0	
 0  0      0 4477332  52388 1732024    0    0     0    10 12825 21567 40 18 41  0  0	
 3  0      0 4477208  52388 1732032    0    0     0    14 12751 22287 40 15 41  4  0	
 3  0      0 4477332  52388 1732040    0    0     0     7 12844 22935 40 15 44  1  0	
 3  0      0 4477208  52388 1732048    0    0     0     5 13230 22067 39 18 42  1  0	
 0  0      0 4477084  52388 1732052    0    0     0     6 12773 22620 39 16 44  1  0	
 0  0      0 4477208  52388 1732060    0    0     0    10 12853 22523 40 15 43  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4477340  52388 1732072    0    0     0    10 13194 22464 40 18 38  3  0	
 3  0      0 4477192  52388 1732076    0    0     0    18 12910 22696 40 15 41  3  0	
 2  0      0 4477856  52388 1732084    0    0     0    10 12322 22156 39 16 44  1  0	
 1  1      0 4476792  52388 1732096    0    0     0     6 13488 23387 43 22 33  2  0	
 3  0      0 4477172  52388 1732104    0    0     0     0 12743 23277 41 15 43  1  0	
 2  0      0 4476740  52388 1732112    0    0     0     6 13004 22945 42 15 42  1  0	
 0  0      0 4477268  52388 1732124    0    0     0     5 13499 23300 41 19 40  1  0	
 2  0      0 4477160  52388 1732128    0    0     0    14 12791 22651 39 15 44  1  0	
 3  0      0 4477316  52388 1732140    0    0     0     6 12761 22742 40 15 42  3  0	
 0  0      0 4477192  52388 1732148    0    0     0     8 13210 22043 40 17 44  0  0	
 2  0      0 4477192  52388 1732156    0    0     0     1 12649 22467 39 16 43  2  0	
 5  0      0 4477192  52388 1732160    0    0     0     8 12694 22548 40 15 44  0  0	
 4  0      0 4477012  52388 1732172    0    0     0    10 13404 22906 42 20 36  2  0	
 2  0      0 4476864  52388 1732180    0    0     0    17 13213 23784 40 15 43  2  0	
 3  0      0 4477160  52388 1732184    0    0     0     7 12828 22557 39 15 45  1  0	
 0  0      0 4477028  52388 1732196    0    0     0     9 13757 23066 40 20 39  0  0	
 3  0      0 4477036  52388 1732200    0    0     0    12 12781 22031 40 16 42  3  0	
 0  0      0 4477292  52388 1732208    0    0     0     0 12428 21534 39 15 46  0  0	
 3  0      0 4477292  52388 1732216    0    0     0     5 13226 22142 41 18 40  1  0	
 0  0      0 4476864  52388 1732228    0    0     0    16 12600 22710 42 18 39  1  0	
 1  1      0 4477036  52388 1732232    0    0     0     7 12803 22625 40 16 43  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 4476640  52388 1732240    0    0     0     6 13289 23230 41 18 40  0  0	
 1  0      0 4477044  52388 1732248    0    0     0     5 12506 21798 38 16 45  0  0	
 1  0      0 4476920  52388 1732256    0    0     0     9 12758 22411 39 15 43  2  0	
 5  0      0 4476672  52388 1732264    0    0     0    10 13000 22141 40 18 40  2  0	
 6  0      0 4476672  52388 1732272    0    0     0    16 12468 21763 38 15 44  2  0	
 1  0      0 4476796  52388 1732284    0    0     0     6 12603 22298 38 16 45  1  0	
 0  0      0 4476688  52388 1732292    0    0     0     0 13405 22320 39 19 42  0  0	
 6  0      0 4476664  52388 1732300    0    0     0     5 12759 22703 39 15 45  1  0	
 3  0      0 4476828  52388 1732304    0    0     0     5 12755 23038 40 15 43  2  0	
 6  0      0 4476440  52388 1732312    0    0     0     8 13437 22096 41 19 40  1  0	
 2  0      0 4476712  52388 1732320    0    0     0    20 13037 22848 40 16 40  4  0	
 0  0      0 4476712  52388 1732328    0    0     0     0 12787 22865 40 16 44  0  0	
 5  0      0 4476960  52388 1732332    0    0     0     5 13170 22428 41 19 39  1  0	
 4  0      0 4474088  52388 1732348    0    0     0     6 12797 22667 42 18 39  1  0	
 1  0      0 4476500  52388 1732352    0    0     0     7 12474 22390 41 17 39  3  0	
 2  0      0 4477060  52388 1732360    0    0     0     9 13326 22120 40 17 40  3  0	
 2  0      0 4476524  52388 1732372    0    0     0    23 13002 22975 41 17 37  5  0	
 0  0      0 4476572  52388 1732380    0    0     0     0 12719 22179 39 16 45  0  0	
 3  0      0 4476548  52388 1732384    0    0     0     6 13278 23393 43 19 37  2  0	
 5  0      0 4476688  52388 1732392    0    0     0     6 12911 21940 39 16 44  1  0	
 1  0      0 4476812  52388 1732400    0    0     0     5 12678 21930 38 16 45  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4476572  52388 1732408    0    0     0     5 12842 22688 42 17 39  1  0	
 0  1      0 4476712  52388 1732416    0    0     0    16 12839 22970 39 16 41  3  0	
 2  0      0 4476844  52388 1732428    0    0     0    10 12984 23045 39 16 42  3  0	
 2  0      0 4476448  52388 1732432    0    0     0     5 13296 22692 40 18 41  1  0	
 4  0      0 4476588  52388 1732440    0    0     0     4 13033 22621 40 15 44  1  0	
 2  0      0 4476712  52388 1732448    0    0     0     0 12651 22835 39 15 46  0  0	
 3  0      0 4476076  52388 1732452    0    0     0     8 12905 22691 40 17 40  3  0	
 5  0      0 4476720  52388 1732464    0    0     0    18 12790 22354 41 16 42  2  0	
 1  0      0 4476204  52388 1732480    0    0     0     9 12525 22598 42 19 37  2  0	
 4  0      0 4476500  52388 1732488    0    0     0    13 12653 22759 39 17 42  2  0	
