procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5020724  52280 1245244    0    0     0     4 11446 19335 35 14 49  1  0	
 2  0      0 5020368  52280 1245264    0    0     0     4 11191 20149 37 12 51  0  0	
 1  0      0 5020592  52280 1245268    0    0     0     4 11260 20203 37 12 50  0  0	
 1  0      0 5020516  52280 1245280    0    0     0     2 11735 20389 38 13 49  0  0	
 7  0      0 5018072  52280 1245288    0    0     0    15 11101 19764 37 12 49  2  0	
 1  0      0 5018464  52280 1245300    0    0     0     7 10988 20436 37 15 48  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 5018348  52280 1245288    0    0     0     4 11932 20661 37 13 50  0  0	
 0  0      0 5018536  52280 1245296    0    0     0     5 11149 20547 37 14 48  1  0	
 3  0      0 5018552  52280 1245304    0    0     0     4 11110 20138 35 12 53  0  0	
 2  0      0 5018328  52280 1245320    0    0     0     7 11635 19808 36 14 50  0  0	
 2  0      0 5018468  52280 1245328    0    0     0    10 11011 19951 36 12 51  0  0	
 1  0      0 5018692  52280 1245336    0    0     0     6 11118 19851 36 13 50  0  0	
 0  0      0 5018692  52280 1245340    0    0     0     5 11785 20187 36 14 49  0  0	
 0  0      0 5018568  52280 1245364    0    0     0     4 11021 20317 38 13 47  2  0	
 2  0      0 5018064  52280 1245368    0    0     0     4 11339 20888 39 12 49  0  0	
 1  0      0 5018444  52280 1245380    0    0     0     7 11824 20257 35 15 50  0  0	
 0  0      0 5018444  52280 1245388    0    0     0    15 11192 20246 37 12 51  0  0	
 1  0      0 5018568  52280 1245396    0    0     0     8 11088 19832 36 13 51  0  0	
 1  0      0 5018700  52280 1245400    0    0     0     4 11583 19875 36 13 51  0  0	
 1  0      0 5018452  52280 1245408    0    0     0     0 11056 20626 37 13 49  1  0	
 3  0      0 5018052  52280 1245420    0    0     0     5 10938 19721 38 15 48  0  0	
 1  0      0 5018084  52280 1245408    0    0     0     5 11816 20980 36 15 48  0  0	
 0  0      0 5018340  52280 1245416    0    0     0    15 10879 20116 36 14 50  0  0	
 0  0      0 5018504  52280 1245424    0    0     0     9 11384 21663 38 14 46  1  0	
 6  0      0 5018412  52280 1245432    0    0     0     4 11793 19655 36 14 51  0  0	
 0  0      0 5018568  52280 1245456    0    0     0     4 11233 20811 38 13 48  1  0	
 3  0      0 5018568  52280 1245464    0    0     0     3 11182 20243 38 12 50  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5018468  52280 1245472    0    0     0     4 11569 19678 36 14 47  3  0	
 0  0      0 5018320  52280 1245480    0    0     0    16 11071 19909 37 13 50  0  0	
 2  0      0 5018592  52280 1245488    0    0     0     7 11264 20334 36 12 51  0  0	
 1  0      0 5018468  52280 1245496    0    0     0     4 11614 18813 35 13 52  0  0	
 1  0      0 5018220  52280 1245504    0    0     0     7 11099 20058 37 13 50  0  0	
 0  0      0 5018344  52280 1245516    0    0     0     4 11388 21577 38 12 49  1  0	
 1  0      0 5018460  52280 1245528    0    0     0     2 11365 19403 37 13 50  0  0	
 1  0      0 5018336  52280 1245536    0    0     0    13 11000 19658 37 12 49  3  0	
 2  0      0 5017288  52280 1245544    0    0     0     6 11448 20892 38 14 49  0  0	
 1  0      0 5018248  52280 1245556    0    0     0     5 11651 19713 38 16 46  0  0	
 1  0      0 5018396  52280 1245540    0    0     0     5 11158 20676 36 13 50  0  0	
 0  0      0 5018420  52280 1245548    0    0     0     6 10932 19813 35 11 54  0  0	
 4  0      0 5018328  52280 1245560    0    0     0     5 11783 20226 36 14 50  0  0	
