procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 5029856  52632 1251132    0    0     0     5 10893 19424 36 12 50  2  0	
 3  0      0 5029628  52632 1251140    0    0     0     4 11163 20039 38 14 48  0  0	
 1  0      0 5029296  52632 1251132    0    0     0     5 12145 20570 39 15 46  0  0	
 1  0      0 5029428  52632 1251148    0    0     0    19 11281 20238 37 11 52  0  0	
 0  0      0 5029740  52632 1251160    0    0     0     0 11160 20594 37 12 50  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5029492  52632 1251168    0    0     0     5 11717 20629 38 15 47  0  0	
 8  0      0 5029748  52632 1251176    0    0     0     4 11060 20048 36 12 49  4  0	
 0  0      0 5029756  52632 1251180    0    0     0     5 10938 19753 36 11 52  0  0	
 0  0      0 5029524  52632 1251192    0    0     0     5 12065 20369 38 14 48  0  0	
 1  0      0 5029524  52632 1251200    0    0     0    14 11280 20089 36 12 48  3  0	
 2  0      0 5029648  52632 1251208    0    0     0     2 11307 20233 36 12 52  0  0	
 1  0      0 5029896  52632 1251224    0    0     0     4 11860 20068 38 15 48  0  0	
 4  0      0 5029772  52632 1251232    0    0     0     5 11113 20249 36 13 51  0  0	
 6  0      0 5029408  52632 1251236    0    0     0     6 11045 20095 35 12 52  1  0	
 0  0      0 5029532  52632 1251244    0    0     0     4 11457 20183 37 14 49  0  0	
 0  0      0 5029656  52632 1251252    0    0     0    17 11069 20117 36 12 51  1  0	
 4  0      0 5029264  52632 1251260    0    0     0     5 10804 20355 39 15 46  0  0	
 0  0      0 5029436  52632 1251268    0    0     0     8 11888 19835 36 13 50  0  0	
 0  0      0 5029560  52632 1251256    0    0     0     0 11248 20553 36 12 51  0  0	
 0  0      0 5029492  52632 1251264    0    0     0     5 10930 19878 36 12 52  1  0	
 1  0      0 5029392  52632 1251272    0    0     0     5 11960 20821 39 16 45  0  0	
 1  0      0 5029632  52632 1251284    0    0     0    15 10794 19465 36 11 51  2  0	
